item_id,name_exact,name_original,name_ru,description,category,category_label,source_file,title_id,description_id,has_icon_by_same_id,icon_path,icon_by_id_path,same_exact_name_count,attributes_json
7079,Carta do Amado,Carta do Amado,Письмо от возлюбленной,,generic,Outros Efeitos,quest_items.csd,13129,0,True,item_icons_named_png/07079_carta_do_amado.png,item_icons_by_id_png/7079.png,1,{}
7080,Licor de fruta caseiro,Licor de fruta caseiro,Домашняя наливка,,generic,Outros Efeitos,quest_items.csd,13130,0,True,item_icons_named_png/07080_licor_de_fruta_caseiro.png,item_icons_by_id_png/7080.png,1,{}
7081,Talismã da avó,Talismã da avó,Бабушкин талисман,,generic,Outros Efeitos,quest_items.csd,13131,0,True,item_icons_named_png/07081_talisma_da_avo.png,item_icons_by_id_png/7081.png,1,{}
7082,Veneno de cobra preta,Veneno de cobra preta,Яд чёрной кобры,,generic,Outros Efeitos,quest_items.csd,13132,0,True,item_icons_named_png/07082_veneno_de_cobra_preta.png,item_icons_by_id_png/7082.png,1,{}
7083,Veneno de abelhas,Veneno de abelhas,Пчелиный яд,,generic,Outros Efeitos,quest_items.csd,13133,0,True,item_icons_named_png/07083_veneno_de_abelhas.png,item_icons_by_id_png/7083.png,1,{}
7084,Mistura de venenos,Mistura de venenos,Смесь ядов,,generic,Outros Efeitos,quest_items.csd,13134,0,True,item_icons_named_png/07084_mistura_de_venenos.png,item_icons_by_id_png/7084.png,1,{}
7086,Peça ornamental,Peça ornamental,Плитка с орнаментом,,generic,Outros Efeitos,quest_items.csd,13136,0,True,item_icons_named_png/07086_peca_ornamental.png,item_icons_by_id_png/7086.png,1,{}
7087,Martelo de Joiner,Martelo de Joiner,Столярный молоток,,generic,Outros Efeitos,quest_items.csd,13137,0,True,item_icons_named_png/07087_martelo_de_joiner.png,item_icons_by_id_png/7087.png,1,{}
7088,Adaga sacrificial,Adaga sacrificial,Жертвенный кинжал,,generic,Outros Efeitos,quest_items.csd,13138,0,True,item_icons_named_png/07088_adaga_sacrificial.png,item_icons_by_id_png/7088.png,1,{}
7089,Olho de estátua,Olho de estátua,Глаз статуи,,generic,Outros Efeitos,quest_items.csd,13139,0,True,item_icons_named_png/07089_olho_de_estatua.png,item_icons_by_id_png/7089.png,1,{}
7090,Livro dourado dos sectários,Livro dourado dos sectários,Золотая книга сектантов,,generic,Outros Efeitos,quest_items.csd,13140,0,True,item_icons_named_png/07090_livro_dourado_dos_sectarios.png,item_icons_by_id_png/7090.png,1,{}
7091,Pergaminho escarlate dos sectários,Pergaminho escarlate dos sectários,Алый свиток сектантов,,potion,Poção/Elixir,quest_items.csd,13141,0,True,item_icons_named_png/07091_pergaminho_escarlate_dos_sectarios.png,item_icons_by_id_png/7091.png,1,{}
7092,Pergaminho roxo dos sectários,Pergaminho roxo dos sectários,Пурпурный свиток сектантов,,potion,Poção/Elixir,quest_items.csd,13142,0,True,item_icons_named_png/07092_pergaminho_roxo_dos_sectarios.png,item_icons_by_id_png/7092.png,1,{}
7093,Papéis do Hugo,Papéis do Hugo,Бумаги Хуммара,,generic,Outros Efeitos,quest_items.csd,13143,0,True,item_icons_named_png/07093_papeis_do_hugo.png,item_icons_by_id_png/7093.png,1,{}
7094,Página do diário do Manfred,Página do diário do Manfred,Страница журнала Манфреда,,generic,Outros Efeitos,quest_items.csd,13250,0,True,item_icons_named_png/07094_pagina_do_diario_do_manfred.png,item_icons_by_id_png/7094.png,1,{}
7095,Elixir da memória,Elixir da memória,Эликсир памяти,,potion,Poção/Elixir,quest_items.csd,13251,0,True,item_icons_named_png/07095_elixir_da_memoria.png,item_icons_by_id_png/7095.png,2,{}
7096,Diário de viagem do Manfred,Diário de viagem do Manfred,Путевой журнал Манфреда,,generic,Outros Efeitos,quest_items.csd,13252,0,True,item_icons_named_png/07096_diario_de_viagem_do_manfred.png,item_icons_by_id_png/7096.png,2,{}
7097,Amuleto de homem-lagarto,Amuleto de homem-lagarto,Амулет человекоящеров,,generic,Outros Efeitos,quest_items.csd,13253,0,True,item_icons_named_png/07097_amuleto_de_homem-lagarto.png,item_icons_by_id_png/7097.png,2,{}
7098,Arpão de homem-lagarto,Arpão de homem-lagarto,Гарпун человекоящеров,,generic,Outros Efeitos,quest_items.csd,13254,0,True,item_icons_named_png/07098_arpao_de_homem-lagarto.png,item_icons_by_id_png/7098.png,2,{}
7099,Chave Enferrujada,Chave Enferrujada,Ржавый ключ,,generic,Outros Efeitos,quest_items.csd,13255,0,True,item_icons_named_png/07099_chave_enferrujada.png,item_icons_by_id_png/7099.png,1,{}
7100,Fragmento do Círculo da Cobra,Fragmento do Círculo da Cobra,Осколок Змеиного круга,"Ao receber dano instantâneo, o personagem contra-ataca o inimigo com dano físico com chance igual à chance de Aparar, ou garantido se o personagem aparar um ataque de um inimigo próximo. Aparar qualquer ataque aplicará Concentração ao personagem por um curto período, aumentando a chance de contra-ataque.",generic,Outros Efeitos,quest_items.csd,13256,2561,True,item_icons_named_png/07100_fragmento_do_circulo_da_cobra.png,item_icons_by_id_png/7100.png,1,{}
7101,Círculo da Cobra,Círculo da Cobra,Змеиный круг,Aumenta o Poder Físico e a Precisão do personagem enquanto está ativa. Habilidade permanente.,generic,Outros Efeitos,quest_items.csd,13257,2559,True,item_icons_named_png/07101_circulo_da_cobra.png,item_icons_by_id_png/7101.png,1,{}
7102,Pedaço de granito,Pedaço de granito,Кусок гранита,,generic,Outros Efeitos,guts_items.csd,13258,0,True,item_icons_named_png/07102_pedaco_de_granito.png,item_icons_by_id_png/7102.png,1,{}
7103,Caco de basalto,Caco de basalto,Обломок базальта,,generic,Outros Efeitos,guts_items.csd,13259,0,True,item_icons_named_png/07103_caco_de_basalto.png,item_icons_by_id_png/7103.png,1,{}
7104,Sangue de Garahan,Sangue de Garahan,Кровь Гараана,,generic,Outros Efeitos,quest_items.csd,13260,0,True,item_icons_named_png/07104_sangue_de_garahan.png,item_icons_by_id_png/7104.png,1,{}
7105,Chave do depósito,Chave do depósito,Ключ от склада,,generic,Outros Efeitos,quest_items.csd,13268,0,True,item_icons_named_png/07105_chave_do_deposito.png,item_icons_by_id_png/7105.png,5,{}
7106,Chave do depósito,Chave do depósito,Ключ от амбара,,generic,Outros Efeitos,quest_items.csd,13269,0,True,item_icons_named_png/07106_chave_do_deposito.png,item_icons_by_id_png/7106.png,5,{}
7107,Chave do curral,Chave do curral,Ключ от хлева,,generic,Outros Efeitos,quest_items.csd,13270,0,True,item_icons_named_png/07107_chave_do_curral.png,item_icons_by_id_png/7107.png,1,{}
7108,Carta do Aldo,Carta do Aldo,Грамота Уолдера,,generic,Outros Efeitos,quest_items.csd,13271,0,True,item_icons_named_png/07108_carta_do_aldo.png,item_icons_by_id_png/7108.png,1,{}
7109,Carta para Alberto,Carta para Alberto,Письмо Альбрехта,,generic,Outros Efeitos,quest_items.csd,13272,0,True,item_icons_named_png/07109_carta_para_alberto.png,item_icons_by_id_png/7109.png,1,{}
7110,Artefato de Velma,Artefato de Velma,Артефакт Хельмы,,relic,Relíquia,quest_items.csd,13282,0,True,item_icons_named_png/07110_artefato_de_velma.png,item_icons_by_id_png/7110.png,1,{}
7111,Chave do caçador,Chave do caçador,Ключ охотника,,generic,Outros Efeitos,quest_items.csd,13283,0,True,item_icons_named_png/07111_chave_do_cacador.png,item_icons_by_id_png/7111.png,2,{}
7112,Unhas afiadas,Unhas afiadas,Точёные копыта,,generic,Outros Efeitos,quest_items.csd,13284,0,True,item_icons_named_png/07112_unhas_afiadas.png,item_icons_by_id_png/7112.png,1,{}
7113,Chifres enrolados,Chifres enrolados,Кручёные рога,,generic,Outros Efeitos,quest_items.csd,13285,0,True,item_icons_named_png/07113_chifres_enrolados.png,item_icons_by_id_png/7113.png,1,{}
7114,Pele de raposa carmesim,Pele de raposa carmesim,Мех багряного лиса,- Aumenta para 50 o limite de membros da guilda,generic,Outros Efeitos,quest_items.csd,13286,238,True,item_icons_named_png/07114_pele_de_raposa_carmesim.png,item_icons_by_id_png/7114.png,1,{}
7115,Barra forjada,Barra forjada,Кованый прут,,generic,Outros Efeitos,quest_items.csd,13287,0,True,item_icons_named_png/07115_barra_forjada.png,item_icons_by_id_png/7115.png,1,{}
7116,Lâmina Irregular,Lâmina Irregular,Зазубренный клинок,,generic,Outros Efeitos,quest_items.csd,13288,0,True,item_icons_named_png/07116_lamina_irregular.png,item_icons_by_id_png/7116.png,1,{}
7117,Topázio azul,Topázio azul,Синий топаз,,generic,Outros Efeitos,quest_items.csd,13289,0,True,item_icons_named_png/07117_topazio_azul.png,item_icons_by_id_png/7117.png,2,{}
7118,Estátua de onça,Estátua de onça,Статуэтка кугуара,,generic,Outros Efeitos,quest_items.csd,13290,0,True,item_icons_named_png/07118_estatua_de_onca.png,item_icons_by_id_png/7118.png,1,{}
7119,Baú com presente pequeno,Baú com presente pequeno,Ларец с дарами,Staff 2h Common,event,Evento,quest_items.csd,13291,2244,True,item_icons_named_png/07119_bau_com_presente_pequeno.png,item_icons_by_id_png/7119.png,1,{}
7120,Guarda dourado,Guarda dourado,Золотая гарда,,generic,Outros Efeitos,quest_items.csd,13292,0,True,item_icons_named_png/07120_guarda_dourado.png,item_icons_by_id_png/7120.png,1,{}
7121,-,-,Штучка с листиками,Penetração Melhorada,generic,Outros Efeitos,quest_items.csd,13293,2640,True,item_icons_named_png/07121_item_7121.png,item_icons_by_id_png/7121.png,31,{}
7122,Topázio vermelho,Topázio vermelho,Красный топаз,,generic,Outros Efeitos,quest_items.csd,13294,0,True,item_icons_named_png/07122_topazio_vermelho.png,item_icons_by_id_png/7122.png,1,{}
7123,Topázio verde,Topázio verde,Зелёный топаз,,generic,Outros Efeitos,quest_items.csd,13295,0,True,item_icons_named_png/07123_topazio_verde.png,item_icons_by_id_png/7123.png,1,{}
7124,Rubi do morto,Rubi do morto,Рубин усопшего,,generic,Outros Efeitos,quest_items.csd,13296,0,True,item_icons_named_png/07124_rubi_do_morto.png,item_icons_by_id_png/7124.png,1,{}
7125,Lágrimas Celestes,Lágrimas Celestes,Небесные слезы,,generic,Outros Efeitos,quest_items.csd,13297,0,True,item_icons_named_png/07125_lagrimas_celestes.png,item_icons_by_id_png/7125.png,1,{}
7126,Sigilo de Ashtiltan,Sigilo de Ashtiltan,Перстень Аштильтана,,generic,Outros Efeitos,quest_items.csd,13298,0,True,item_icons_named_png/07126_sigilo_de_ashtiltan.png,item_icons_by_id_png/7126.png,1,{}
7127,Amuleto de Tenório,Amuleto de Tenório,Амулет Тэноклэля,,generic,Outros Efeitos,quest_items.csd,13299,0,True,item_icons_named_png/07127_amuleto_de_tenorio.png,item_icons_by_id_png/7127.png,1,{}
7128,Martelo de Natanael,Martelo de Natanael,Молот Ноатлана,,generic,Outros Efeitos,quest_items.csd,13300,0,True,item_icons_named_png/07128_martelo_de_natanael.png,item_icons_by_id_png/7128.png,2,{}
7129,Carvão marrom,Carvão marrom,Бурый уголь,,generic,Outros Efeitos,guts_items.csd,13301,0,True,item_icons_named_png/07129_carvao_marrom.png,item_icons_by_id_png/7129.png,1,{}
7130,Antracito brilhante,Antracito brilhante,Сияющий антрацит,,generic,Outros Efeitos,guts_items.csd,13302,0,True,item_icons_named_png/07130_antracito_brilhante.png,item_icons_by_id_png/7130.png,1,{}
7131,Espada de Miguel,Espada de Miguel,Меч Мекатля,,generic,Outros Efeitos,quest_items.csd,13303,0,True,item_icons_named_png/07131_espada_de_miguel.png,item_icons_by_id_png/7131.png,1,{}
7132,Martelo de Natanael,Martelo de Natanael,Молот Ноатлана,,generic,Outros Efeitos,quest_items.csd,13304,0,True,item_icons_named_png/07132_martelo_de_natanael.png,item_icons_by_id_png/7132.png,2,{}
7133,Espada de Miguel quebrada,Espada de Miguel quebrada,Сломанный меч Мекатля,,generic,Outros Efeitos,quest_items.csd,13305,0,True,item_icons_named_png/07133_espada_de_miguel_quebrada.png,item_icons_by_id_png/7133.png,1,{}
7134,Espada de Miguel vermelha e quente,Espada de Miguel vermelha e quente,Раскалённый меч Мекатля,,generic,Outros Efeitos,quest_items.csd,13306,0,True,item_icons_named_png/07134_espada_de_miguel_vermelha_e_quente.png,item_icons_by_id_png/7134.png,1,{}
7135,Veneno de aranha,Veneno de aranha,Паучий яд,,generic,Outros Efeitos,quest_items.csd,13307,0,True,item_icons_named_png/07135_veneno_de_aranha.png,item_icons_by_id_png/7135.png,3,{}
7136,Veneno de Courasa,Veneno de Courasa,Яд кожекрыла,,generic,Outros Efeitos,quest_items.csd,13308,0,True,item_icons_named_png/07136_veneno_de_courasa.png,item_icons_by_id_png/7136.png,1,{}
7137,Presentes de Ashtiltan,Presentes de Ashtiltan,Дары Аштильтана,,event,Evento,quest_items.csd,13309,0,True,item_icons_named_png/07137_presentes_de_ashtiltan.png,item_icons_by_id_png/7137.png,1,{}
7138,Símbolo de fé,Símbolo de fé,Символ Веры,,generic,Outros Efeitos,quest_items.csd,13310,0,True,item_icons_named_png/07138_simbolo_de_fe.png,item_icons_by_id_png/7138.png,1,{}
7139,Símbolo de esperança,Símbolo de esperança,Символ Надежды,,generic,Outros Efeitos,quest_items.csd,13311,0,True,item_icons_named_png/07139_simbolo_de_esperanca.png,item_icons_by_id_png/7139.png,1,{}
7140,Símbolo do amor,Símbolo do amor,Символ Любви,,generic,Outros Efeitos,quest_items.csd,13312,0,True,item_icons_named_png/07140_simbolo_do_amor.png,item_icons_by_id_png/7140.png,1,{}
7141,Símbolo do conhecimento,Símbolo do conhecimento,Символ Мудрости,,generic,Outros Efeitos,quest_items.csd,13313,0,True,item_icons_named_png/07141_simbolo_do_conhecimento.png,item_icons_by_id_png/7141.png,1,{}
7142,Símbolo da Pureza,Símbolo da Pureza,Символ Чистоты,,generic,Outros Efeitos,quest_items.csd,13314,0,True,item_icons_named_png/07142_simbolo_da_pureza.png,item_icons_by_id_png/7142.png,1,{}
7143,Símbolo da justiça,Símbolo da justiça,Символ Справедливости,,generic,Outros Efeitos,quest_items.csd,13315,0,True,item_icons_named_png/07143_simbolo_da_justica.png,item_icons_by_id_png/7143.png,1,{}
7144,Diário de Milton,Diário de Milton,Дневник Меххема,,generic,Outros Efeitos,quest_items.csd,13316,0,True,item_icons_named_png/07144_diario_de_milton.png,item_icons_by_id_png/7144.png,1,{}
7145,"""Serpente Pétrea e seu Herdeiro""","""Serpente Pétrea e seu Herdeiro""","""Змеиный камень и Наследник""",,generic,Outros Efeitos,quest_items.csd,13317,0,True,item_icons_named_png/07145_serpente_petrea_e_seu_herdeiro.png,item_icons_by_id_png/7145.png,1,{}
7146,Pergaminho do Reflexo,Pergaminho do Reflexo,Свиток отражения,,potion,Poção/Elixir,quest_items.csd,13318,0,True,item_icons_named_png/07146_pergaminho_do_reflexo.png,item_icons_by_id_png/7146.png,1,{}
7147,Pérola solar,Pérola solar,Солнечная жемчужина,,generic,Outros Efeitos,quest_items.csd,13319,0,True,item_icons_named_png/07147_perola_solar.png,item_icons_by_id_png/7147.png,1,{}
7148,Coração dourado miniatura,Coração dourado miniatura,Золотая модель сердца,,generic,Outros Efeitos,guts_items.csd,13320,0,True,item_icons_named_png/07148_coracao_dourado_miniatura.png,item_icons_by_id_png/7148.png,1,{}
7149,Pó de Pérola,Pó de Pérola,Жемчужная пыльца,,generic,Outros Efeitos,quest_items.csd,13321,0,True,item_icons_named_png/07149_po_de_perola.png,item_icons_by_id_png/7149.png,1,{}
7150,Página do grimório,Página do grimório,Страница гримуара,,generic,Outros Efeitos,quest_items.csd,13322,0,True,item_icons_named_png/07150_pagina_do_grimorio.png,item_icons_by_id_png/7150.png,1,{}
7151,Pena de Trogan,Pena de Trogan,Перо трогана,,generic,Outros Efeitos,guts_items.csd,13323,0,True,item_icons_named_png/07151_pena_de_trogan.png,item_icons_by_id_png/7151.png,1,{}
7152,Crânio de coiote,Crânio de coiote,Череп койота,,generic,Outros Efeitos,guts_items.csd,13324,0,True,item_icons_named_png/07152_cranio_de_coiote.png,item_icons_by_id_png/7152.png,1,{}
7153,Presa de onça,Presa de onça,Клык кугуара,,generic,Outros Efeitos,guts_items.csd,13325,0,True,item_icons_named_png/07153_presa_de_onca.png,item_icons_by_id_png/7153.png,1,{}
7154,Casco de lhama,Casco de lhama,Копыто ламы,,generic,Outros Efeitos,guts_items.csd,13326,0,True,item_icons_named_png/07154_casco_de_lhama.png,item_icons_by_id_png/7154.png,1,{}
7155,Asa de morcego,Asa de morcego,Крыло нетопыря,,generic,Outros Efeitos,guts_items.csd,13327,0,True,item_icons_named_png/07155_asa_de_morcego.png,item_icons_by_id_png/7155.png,2,{}
7156,Pele de serpente,Pele de serpente,Кожа полоза,,generic,Outros Efeitos,guts_items.csd,13328,0,True,item_icons_named_png/07156_pele_de_serpente.png,item_icons_by_id_png/7156.png,1,{}
7157,Chave de Ashtiltan,Chave de Ashtiltan,Ключ Аштильтана,,generic,Outros Efeitos,quest_items.csd,13329,0,True,item_icons_named_png/07157_chave_de_ashtiltan.png,item_icons_by_id_png/7157.png,1,{}
7158,Dardo venenoso,Dardo venenoso,Ядовитый дротик,,generic,Outros Efeitos,quest_items.csd,13330,0,True,item_icons_named_png/07158_dardo_venenoso.png,item_icons_by_id_png/7158.png,1,{}
7159,Lança dos tlalocs,Lança dos tlalocs,Копьё тлалоков,,generic,Outros Efeitos,quest_items.csd,13331,0,True,item_icons_named_png/07159_lanca_dos_tlalocs.png,item_icons_by_id_png/7159.png,1,{}
7160,Basalto fundido,Basalto fundido,Оплавившийся базальт,,generic,Outros Efeitos,guts_items.csd,13332,0,True,item_icons_named_png/07160_basalto_fundido.png,item_icons_by_id_png/7160.png,1,{}
7161,Paleta,Paleta,Палетка,,generic,Outros Efeitos,quest_items.csd,13333,0,True,item_icons_named_png/07161_paleta.png,item_icons_by_id_png/7161.png,1,{}
7162,Vinho de Tanok,Vinho de Tanok,Вино Танока,,generic,Outros Efeitos,quest_items.csd,13334,0,True,item_icons_named_png/07162_vinho_de_tanok.png,item_icons_by_id_png/7162.png,1,{}
7163,Cânticos sagrados,Cânticos sagrados,Священные гимны,,generic,Outros Efeitos,quest_items.csd,13335,0,True,item_icons_named_png/07163_canticos_sagrados.png,item_icons_by_id_png/7163.png,1,{}
7164,Espelho de Tanok,Espelho de Tanok,Зеркало Танока,,generic,Outros Efeitos,quest_items.csd,13336,0,True,item_icons_named_png/07164_espelho_de_tanok.png,item_icons_by_id_png/7164.png,1,{}
7211,зуб волчка,зуб волчка,зуб волчка,,generic,Outros Efeitos,quest_items.csd,13418,0,True,item_icons_named_png/07211_item_7211.png,item_icons_by_id_png/7211.png,1,{}
7212,Мега-амулет,Мега-амулет,Мега-амулет,,generic,Outros Efeitos,quest_items.csd,13419,0,True,item_icons_named_png/07212_item_7212.png,item_icons_by_id_png/7212.png,1,{}
7213,Ромашка,Ромашка,Ромашка,,generic,Outros Efeitos,quest_items.csd,13421,0,True,item_icons_named_png/07213_item_7213.png,item_icons_by_id_png/7213.png,1,{}
7214,Золотая пыльца,Золотая пыльца,Золотая пыльца,,generic,Outros Efeitos,quest_items.csd,13422,0,True,item_icons_named_png/07214_item_7214.png,item_icons_by_id_png/7214.png,1,{}
7218,Fungo pálido,Fungo pálido,Бледная плесень,,generic,Outros Efeitos,guts_items.csd,13517,0,True,item_icons_named_png/07218_fungo_palido.png,item_icons_by_id_png/7218.png,3,{}
7219,Castor sonolento,Castor sonolento,Сонный бобёр,,generic,Outros Efeitos,quest_items.csd,13524,0,True,item_icons_named_png/07219_castor_sonolento.png,item_icons_by_id_png/7219.png,1,{}
7220,Faixa viscosa,Faixa viscosa,Склизкий ёрш,,generic,Outros Efeitos,quest_items.csd,13525,0,True,item_icons_named_png/07220_faixa_viscosa.png,item_icons_by_id_png/7220.png,1,{}
7221,Lebre do lago,Lebre do lago,Озёрный заяц,,generic,Outros Efeitos,quest_items.csd,13526,0,True,item_icons_named_png/07221_lebre_do_lago.png,item_icons_by_id_png/7221.png,1,{}
7222,Livro de feitiços,Livro de feitiços,Книга заклинаний,,generic,Outros Efeitos,quest_items.csd,13531,0,True,item_icons_named_png/07222_livro_de_feiticos.png,item_icons_by_id_png/7222.png,1,{}
7224,Martelo de Guerra Caro,Martelo de Guerra Caro,Дорогой молот,,generic,Outros Efeitos,quest_items.csd,13540,0,True,item_icons_named_png/07224_martelo_de_guerra_caro.png,item_icons_by_id_png/7224.png,1,{}
7225,Cajado valioso,Cajado valioso,Богатый посох,,generic,Outros Efeitos,quest_items.csd,13541,0,True,item_icons_named_png/07225_cajado_valioso.png,item_icons_by_id_png/7225.png,1,{}
7226,Flauta do flautista,Flauta do flautista,Флейта крысолова,,generic,Outros Efeitos,quest_items.csd,13542,0,True,item_icons_named_png/07226_flauta_do_flautista.png,item_icons_by_id_png/7226.png,1,{}
7227,Pele de Carneiro Raivoso,Pele de Carneiro Raivoso,Шкура бешеного барана,- Aumenta para 50 o limite de membros da guilda,generic,Outros Efeitos,quest_items.csd,13543,238,True,item_icons_named_png/07227_pele_de_carneiro_raivoso.png,item_icons_by_id_png/7227.png,1,{}
7228,Erva dos Sonhos,Erva dos Sonhos,Лист дурмана,,generic,Outros Efeitos,guts_items.csd,13544,0,True,item_icons_named_png/07228_erva_dos_sonhos.png,item_icons_by_id_png/7228.png,1,{}
7229,Fecho,Fecho,Застёжка,,generic,Outros Efeitos,quest_items.csd,13545,0,True,item_icons_named_png/07229_fecho.png,item_icons_by_id_png/7229.png,1,{}
7231,Granito noturno,Granito noturno,Гранит ночи,,generic,Outros Efeitos,quest_items.csd,13562,0,True,item_icons_named_png/07231_granito_noturno.png,item_icons_by_id_png/7231.png,1,{}
7232,Espinho da ira,Espinho da ira,Шип ярости,,generic,Outros Efeitos,quest_items.csd,13563,0,True,item_icons_named_png/07232_espinho_da_ira.png,item_icons_by_id_png/7232.png,1,{}
7233,Livro proibido,Livro proibido,Запрещённая книга,,generic,Outros Efeitos,quest_items.csd,13564,0,True,item_icons_named_png/07233_livro_proibido.png,item_icons_by_id_png/7233.png,1,{}
7234,Selo Negro,Selo Negro,Чёрная Печать,-,generic,Outros Efeitos,quest_items.csd,13565,2482,True,item_icons_named_png/07234_selo_negro.png,item_icons_by_id_png/7234.png,3,{}
7235,Coroa de Scarlett Tsaggie,Coroa de Scarlett Tsaggie,Корона Алого Цагги,,generic,Outros Efeitos,quest_items.csd,13566,0,True,item_icons_named_png/07235_coroa_de_scarlett_tsaggie.png,item_icons_by_id_png/7235.png,1,{}
7236,Olho esquerdo,Olho esquerdo,Левый глаз,,generic,Outros Efeitos,quest_items.csd,13567,0,True,item_icons_named_png/07236_olho_esquerdo.png,item_icons_by_id_png/7236.png,1,{}
7237,Olho direito,Olho direito,Правый глаз,,generic,Outros Efeitos,quest_items.csd,13568,0,True,item_icons_named_png/07237_olho_direito.png,item_icons_by_id_png/7237.png,1,{}
7238,Grilhões de Haashtar,Grilhões de Haashtar,Кандалы Хааштара,,generic,Outros Efeitos,quest_items.csd,13569,0,True,item_icons_named_png/07238_grilhoes_de_haashtar.png,item_icons_by_id_png/7238.png,1,{}
7239,Estampa do Selo Negro,Estampa do Selo Negro,Оттиск Чёрной Печати,Tornado,generic,Outros Efeitos,quest_items.csd,13570,2508,True,item_icons_named_png/07239_estampa_do_selo_negro.png,item_icons_by_id_png/7239.png,2,{}
7240,Cajado de Garraz,Cajado de Garraz,Посох Гарраза,,generic,Outros Efeitos,quest_items.csd,13571,0,True,item_icons_named_png/07240_cajado_de_garraz.png,item_icons_by_id_png/7240.png,1,{}
7241,Oricalco ardente,Oricalco ardente,Пламенный орихалк,,generic,Outros Efeitos,quest_items.csd,13572,0,True,item_icons_named_png/07241_oricalco_ardente.png,item_icons_by_id_png/7241.png,1,{}
7242,Antracito escuro,Antracito escuro,Мглистый антрацит,,generic,Outros Efeitos,quest_items.csd,13573,0,True,item_icons_named_png/07242_antracito_escuro.png,item_icons_by_id_png/7242.png,1,{}
7243,Pedra de granito,Pedra de granito,Горный гранит,,generic,Outros Efeitos,quest_items.csd,13574,0,True,item_icons_named_png/07243_pedra_de_granito.png,item_icons_by_id_png/7243.png,1,{}
7244,Espada do guarda,Espada do guarda,Меч надзирателя,,generic,Outros Efeitos,quest_items.csd,13575,0,True,item_icons_named_png/07244_espada_do_guarda.png,item_icons_by_id_png/7244.png,2,{}
7245,Tigela de sopa,Tigela de sopa,Миска похлёбки,,generic,Outros Efeitos,quest_items.csd,13576,0,True,item_icons_named_png/07245_tigela_de_sopa.png,item_icons_by_id_png/7245.png,1,{}
7246,Machado do guarda,Machado do guarda,Топор надзирателя,,generic,Outros Efeitos,quest_items.csd,13577,0,True,item_icons_named_png/07246_machado_do_guarda.png,item_icons_by_id_png/7246.png,1,{}
7249,Cabeça do líder,Cabeça do líder,Голова зачинщика,,generic,Outros Efeitos,quest_items.csd,13580,0,True,item_icons_named_png/07249_cabeca_do_lider.png,item_icons_by_id_png/7249.png,1,{}
7251,Pepita de ouro,Pepita de ouro,Золотой самородок,,generic,Outros Efeitos,quest_items.csd,13582,0,True,item_icons_named_png/07251_pepita_de_ouro.png,item_icons_by_id_png/7251.png,5,{}
7252,Chave dos áditos,Chave dos áditos,Ключ от штолен,,generic,Outros Efeitos,quest_items.csd,13583,0,True,item_icons_named_png/07252_chave_dos_aditos.png,item_icons_by_id_png/7252.png,1,{}
7253,Dente de ouro,Dente de ouro,Золотой зуб,,generic,Outros Efeitos,quest_items.csd,13584,0,True,item_icons_named_png/07253_dente_de_ouro.png,item_icons_by_id_png/7253.png,2,{}
7254,Brinco de ouro,Brinco de ouro,Золотая серьга,,generic,Outros Efeitos,quest_items.csd,13585,0,True,item_icons_named_png/07254_brinco_de_ouro.png,item_icons_by_id_png/7254.png,1,{}
7255,Dente arrancado,Dente arrancado,Выбитый зуб,,generic,Outros Efeitos,quest_items.csd,13586,0,True,item_icons_named_png/07255_dente_arrancado.png,item_icons_by_id_png/7255.png,2,{}
7256,Brinco de ferro,Brinco de ferro,Железная серьга,,generic,Outros Efeitos,quest_items.csd,13587,0,True,item_icons_named_png/07256_brinco_de_ferro.png,item_icons_by_id_png/7256.png,1,{}
7257,Ouro escarlate,Ouro escarlate,Алое золото,,generic,Outros Efeitos,quest_items.csd,13588,0,True,item_icons_named_png/07257_ouro_escarlate.png,item_icons_by_id_png/7257.png,1,{}
7258,Sangue ruim,Sangue ruim,Дурная кровь,,generic,Outros Efeitos,quest_items.csd,13589,0,True,item_icons_named_png/07258_sangue_ruim.png,item_icons_by_id_png/7258.png,4,{}
7259,Gordura de klum,Gordura de klum,Жир клума,,generic,Outros Efeitos,quest_items.csd,13590,0,True,item_icons_named_png/07259_gordura_de_klum.png,item_icons_by_id_png/7259.png,1,{}
7260,Lavagem,Lavagem,Потроха,,generic,Outros Efeitos,quest_items.csd,13591,0,True,item_icons_named_png/07260_lavagem.png,item_icons_by_id_png/7260.png,1,{}
7261,Soro da ira,Soro da ira,Сыворотка гнева,,generic,Outros Efeitos,quest_items.csd,13592,0,True,item_icons_named_png/07261_soro_da_ira.png,item_icons_by_id_png/7261.png,1,{}
7262,Chave da galeria,Chave da galeria,Ключ от галереи,,generic,Outros Efeitos,quest_items.csd,13593,0,True,item_icons_named_png/07262_chave_da_galeria.png,item_icons_by_id_png/7262.png,1,{}
7263,Carne de javali selvagem preto,Carne de javali selvagem preto,Чёрная вепрятина,,generic,Outros Efeitos,quest_items.csd,13594,0,True,item_icons_named_png/07263_carne_de_javali_selvagem_preto.png,item_icons_by_id_png/7263.png,1,{}
7264,Correntes Enferrujadas,Correntes Enferrujadas,Ржавые цепи,,generic,Outros Efeitos,quest_items.csd,13595,0,True,item_icons_named_png/07264_correntes_enferrujadas.png,item_icons_by_id_png/7264.png,2,{}
